frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
1782,185.0115,184.3621,186.6629,189.6328,188.7920,125.2597,125.8765,132.9721,182.3877,183.1625,180.7646,131.4946
1783,184.6119,183.7391,187.2467,190.4387,188.9914,125.4024,125.9474,132.4770,183.6845,183.2559,180.8125,130.6610
1784,184.7462,183.6611,188.6084,190.4413,188.8626,125.6261,125.6526,132.4159,184.1000,182.9558,180.8773,131.1153
1785,186.1866,184.5343,188.1644,190.9583,190.0299,125.5483,125.7746,132.5368,182.6940,182.6847,180.1073,130.5743
1786,185.8294,185.7934,188.2579,190.7747,189.3420,125.5230,126.3752,132.0284,183.3020,182.7607,181.1252,131.0341
1787,185.4709,186.3400,187.9876,190.2378,189.8247,125.9272,126.1173,132.4011,183.2048,182.7746,181.4988,130.7556
1788,185.2094,186.0451,188.5142,189.7328,188.9101,125.6028,126.1508,133.1317,183.7508,183.1410,179.9361,130.5277
1789,184.2855,185.4325,188.6144,190.3835,188.9415,125.1965,125.6535,133.0456,184.4914,183.2089,180.9645,130.3587
1790,184.8800,186.1685,188.3648,189.4847,188.3780,124.8035,125.5771,132.8785,184.3108,183.3641,182.1159,130.8441
1791,184.5176,186.8504,188.2038,189.7514,189.1996,124.9442,126.0415,132.0811,184.4390,182.5830,181.6269,130.9918
1792,184.5154,185.1557,188.5003,188.5508,188.5874,125.1432,126.1438,132.1267,184.7383,183.1725,180.8993,131.5690
1793,185.2436,185.6630,189.0137,188.6525,187.3905,125.5607,126.1325,132.2212,184.2245,182.3796,181.5617,131.5094
1794,185.1310,185.3535,188.5290,188.8511,188.2525,125.1175,126.2512,131.9900,184.3242,182.8338,180.8381,131.8740
1795,184.3445,185.8716,187.8682,189.0154,188.0179,125.5416,126.1352,132.6971,184.7502,182.4131,180.6493,131.8005
1796,185.0704,186.0831,187.7084,189.5217,187.2470,125.9111,126.0825,132.9001,184.7277,182.6855,180.4157,131.0957
1797,184.0853,186.8863,187.1356,188.7989,187.5869,126.1335,126.2176,132.2748,184.1721,182.2513,180.8723,131.1167
1798,185.0872,186.8814,187.1708,189.1720,187.1950,126.1119,125.8584,132.2779,183.4551,182.1147,180.1432,130.2591
1799,184.6158,185.9683,187.3142,190.1734,187.2175,125.9017,125.7082,132.1870,183.6018,182.9078,180.4327,130.7552
1800,182.8355,185.9866,187.7443,190.7409,186.0456,126.5237,126.0764,132.7009,184.2986,182.7921,180.2094,130.5328
1801,183.5302,186.0570,187.8141,190.0750,186.5093,126.8097,125.8858,132.8246,182.5115,182.3511,181.2270,129.8070
1802,181.9121,186.0055,187.1532,190.5879,186.9058,126.8664,126.3687,133.1903,183.5529,182.6739,181.9311,130.1235
1803,182.9302,185.8325,186.8506,190.9518,188.1974,126.0537,126.6831,133.8911,182.4946,182.9495,182.4653,130.4376
1804,182.4738,186.0762,187.4338,190.1527,187.8158,126.9050,126.2765,190.4426,182.2347,182.4798,182.0044,130.2507
1805,183.2266,185.9606,186.8708,189.8247,187.2783,126.5779,125.7484,133.4704,182.8764,182.2421,182.7211,130.0908
1806,183.5092,185.1760,186.4251,189.4372,186.0990,126.6379,125.9070,133.1107,182.7752,181.8744,181.6678,130.4851
1807,182.9130,185.3539,185.9057,189.2885,185.3465,126.0923,126.0965,133.5714,182.8829,182.3883,181.4282,131.0427
1808,182.9034,185.2402,187.2062,190.0100,186.0655,125.7355,126.4101,190.4419,183.4069,182.2976,181.4687,130.8496
1809,182.0779,184.9131,187.2887,189.8023,185.4391,125.4833,127.0822,133.4841,182.4829,181.3999,182.6433,130.9095
1810,183.0238,185.5785,188.5866,189.6291,186.4650,124.8557,126.7985,191.1723,182.2592,182.9105,181.7562,131.4320
1811,183.2920,184.5106,188.3051,188.9737,186.3557,125.1769,126.2593,190.7361,182.2800,183.4608,181.0498,131.0810
1812,182.7343,185.9610,187.7857,189.1301,186.6529,124.6380,126.4032,191.0842,182.3952,182.9264,180.9638,130.8861
1813,182.3875,185.3010,187.6193,188.7344,186.5541,125.5094,126.8138,189.8819,182.6044,182.1105,181.1633,130.3923
1814,182.8947,185.2256,187.3698,189.1313,186.8542,125.1340,126.3493,190.8118,182.8964,182.6765,181.3568,130.6312
1815,181.9350,184.7896,186.7679,189.4193,185.9564,125.2950,126.6983,190.9464,129.6319,183.2436,181.5979,130.7015
1816,181.9577,185.5267,186.8977,189.2643,186.0850,126.0962,126.3771,190.8948,128.6660,183.4606,182.3044,129.4906
1817,181.7195,184.5621,187.0310,189.4251,186.8278,126.4195,126.6834,190.7070,128.6225,182.9680,181.8391,129.5720
1818,182.9406,185.1742,187.1228,189.6716,186.9380,125.6673,127.0155,190.9753,129.5436,182.8559,182.1720,129.7663
1819,181.5324,184.9196,185.5455,189.7882,187.4151,126.5629,126.6665,190.0457,129.8489,182.7590,182.4769,129.8304
1820,182.1620,185.0442,185.8325,190.3823,186.6438,126.4135,127.2177,190.2112,130.4190,182.8513,182.5493,129.6669
1821,182.4072,184.8502,186.7081,189.6901,186.1984,125.8466,127.0044,190.0815,130.5843,182.7927,182.7923,130.0553
1822,182.7321,184.8447,185.9071,190.2578,185.5658,125.5610,126.3492,190.7386,129.3283,182.9652,181.8150,129.7881
1823,182.0889,185.1684,186.0681,190.7503,186.4949,125.0527,126.4648,190.1234,129.9853,182.8598,182.3198,129.7211
1824,182.0376,185.0762,184.8553,190.3635,185.8252,124.8591,126.6825,190.2603,130.1838,182.7729,182.8897,129.7268
1825,181.4343,185.6437,185.5086,189.9831,186.7517,124.4915,126.4927,190.7884,130.2776,183.0472,182.8186,129.7049
1826,182.3471,185.5306,185.8828,189.4515,185.9316,124.9102,125.9965,190.2611,129.3197,183.0722,182.3884,129.5841
1827,182.5093,185.5090,185.7064,189.7314,186.1969,125.3504,126.9891,189.9783,128.9930,182.9216,182.4882,129.8301
1828,182.6902,184.3865,186.5824,189.7380,184.8733,125.0418,126.1309,190.0670,128.9950,183.1843,182.3282,129.5484
1829,180.6098,184.9717,187.2951,190.1195,184.9981,125.5072,126.3959,190.5284,129.8270,182.9721,182.7576,129.3774
1830,180.0203,184.7619,187.3980,189.6929,184.8328,125.2410,125.9317,190.1232,129.9759,182.6054,182.1262,128.8797
1831,180.0470,184.8961,186.4332,190.3244,185.2300,124.3202,126.1707,191.4648,129.8142,182.8870,181.5350,128.6990
1832,180.7622,184.9441,186.5710,189.8659,185.7521,125.4710,126.1163,190.8723,130.5857,182.5932,180.6988,128.5586
1833,180.9852,184.5116,186.4318,191.4163,185.8125,125.5612,125.8356,191.1430,130.4538,182.5981,181.9480,128.5824
1834,179.9619,185.0283,186.3271,190.9765,185.5677,125.5312,126.0832,190.6816,130.8921,182.8351,181.0428,129.3261
1835,180.3880,186.3103,131.7521,190.7608,185.2666,125.8839,126.4921,190.8128,130.4570,182.9203,181.4856,128.9321
1836,179.4069,185.2304,132.2056,191.0271,184.6796,125.4705,127.1577,190.3867,130.8567,182.4386,182.2139,129.1073
1837,181.2401,184.7197,132.2520,190.5698,184.9523,126.0698,126.7010,190.0307,132.4464,182.7510,181.6508,129.5083
1838,180.7479,184.9166,132.4335,189.1781,184.9319,125.9457,126.7976,190.0327,130.8216,183.0700,181.4166,128.9802
1839,180.7444,185.0633,132.3807,189.4273,184.8342,125.6335,127.3267,190.4283,131.6183,182.7142,182.0094,129.0249
1840,180.8138,185.4694,132.5285,189.7021,184.4773,124.5853,127.1946,190.7934,131.3302,182.0393,181.7235,129.5682
1841,180.6962,185.8610,186.0309,189.9012,184.4281,124.2396,127.7665,190.7927,130.5300,182.2822,181.9396,129.6834
1842,181.2396,185.3124,185.3745,188.9330,184.9575,123.5708,126.8064,191.8054,129.8714,181.6496,182.1242,129.8168
1843,181.0198,186.2348,185.8825,189.1947,185.7608,123.8852,127.8675,191.9569,131.0850,181.8931,182.4150,129.2754
1844,181.0245,185.7944,186.2088,189.1731,186.0309,123.5813,128.1799,191.9285,130.9791,181.9808,181.9652,129.0312
1845,181.9947,185.4874,186.6266,189.5512,185.3309,123.5972,127.3517,191.2544,130.7928,181.4214,181.0682,129.5301
1846,181.6876,185.8709,186.3104,189.4703,184.9794,124.7219,127.7434,191.7161,131.0876,182.5006,181.7708,129.3702
1847,180.8376,185.6265,185.7176,189.7591,186.2909,124.2493,127.6777,191.1740,130.7292,181.8286,181.3610,129.2807
1848,181.5164,186.4261,186.0844,190.3751,185.2938,123.7295,127.4251,191.4254,130.2195,181.5415,180.8323,129.6405
1849,182.0099,186.4332,185.8007,190.7043,184.8787,124.1729,127.6551,191.9978,130.8164,180.9006,181.7217,129.3701
1850,182.0183,187.0508,186.4956,189.7370,185.3009,123.4869,127.7017,192.0106,130.4976,181.8126,181.3237,129.5748
1851,181.8807,187.5449,187.8280,189.7002,186.1745,123.4905,128.4356,192.2336,131.0279,181.1078,181.5635,129.0987
1852,181.2976,187.5554,186.2745,189.7019,185.6197,124.7034,128.1236,192.1666,131.1220,181.0603,181.3626,129.4715
1853,181.8969,187.7880,187.1430,189.1621,185.8907,124.2744,128.9819,191.4904,130.1842,181.5696,181.5483,128.9863
1854,180.9787,186.6850,186.8202,189.5321,186.1924,124.5227,128.8929,191.2882,130.9770,180.7508,182.2145,129.8057
1855,180.6322,186.8821,187.3381,189.2628,186.2327,124.1542,129.0685,191.4759,131.0534,181.6568,181.7584,129.7168
1856,180.3975,186.8417,187.6548,191.1035,186.6621,123.4912,128.6654,191.5339,130.6919,181.5246,180.8379,129.0159
1857,180.5151,185.8323,187.4609,190.3018,186.4667,122.9273,128.2233,191.6482,130.9653,181.6427,181.7152,129.2890
1858,180.3119,185.1343,187.9388,189.9981,186.6753,122.9058,127.7837,191.5861,131.6280,181.2202,181.2117,129.8046
1859,181.1973,186.3808,186.9466,190.1849,186.7691,123.4906,128.0438,192.0746,131.7391,181.2413,180.6301,129.8197
1860,180.0995,185.9758,187.2556,189.9348,186.4664,123.2234,127.1477,192.9615,131.3452,181.5618,180.9179,129.3797
1861,180.6769,185.8970,187.3926,189.5510,186.9766,122.8411,126.4166,192.8223,130.4290,180.9958,181.2906,130.0964
1862,180.6399,185.9355,187.4886,189.0591,186.6184,122.1638,126.9795,193.8341,131.2801,181.2542,180.9054,129.6062
1863,181.2692,187.0330,186.3767,188.8716,185.2282,123.3300,126.7550,193.0691,131.1110,180.9527,180.5209,129.6562
1864,180.7559,186.2591,186.2377,189.3083,185.1729,123.2241,126.7309,193.7824,130.0679,181.5059,181.1966,130.4564
1865,181.1689,186.2063,187.4415,190.2592,184.2317,122.5048,127.7197,192.6052,129.7412,181.6364,180.9502,130.5183
1866,181.1829,186.0907,187.5815,189.4039,184.5975,122.0974,127.4737,192.3153,129.4230,181.3239,181.8903,130.4505
1867,181.2921,186.4860,186.9534,189.0662,185.2274,122.7156,127.5427,192.5279,130.1744,181.5574,182.1951,130.1620
1868,181.8417,186.0595,187.6088,189.4253,185.1458,123.3849,127.7074,191.7534,130.1624,182.3000,182.2180,130.3820
1869,182.0626,186.9821,187.8984,189.0573,186.0988,123.7119,127.9407,191.9442,130.8793,181.8882,182.1047,130.2946
1870,181.7688,187.4141,187.6413,188.6360,186.1283,122.9294,127.2149,192.3924,130.5772,181.7971,181.9330,130.3355
1871,180.9362,187.4489,187.1626,188.7262,185.7930,123.5237,127.5794,192.5176,129.9910,181.7934,181.7236,130.3779
1872,179.7488,186.5407,186.8095,189.7639,186.7589,124.1445,127.7980,192.7520,130.0793,182.6883,182.0541,129.8291
1873,179.4345,185.8304,186.2084,189.2942,186.1526,123.7424,128.0192,192.8314,129.7408,183.1147,182.0169,130.2342
1874,179.7174,186.0718,133.6848,189.2769,185.9983,123.8913,128.0778,194.7642,130.1525,182.9745,182.0051,130.3873
1875,178.1343,185.7596,186.3635,189.1825,186.7366,123.5532,127.8446,194.4534,129.8300,183.4546,181.5716,130.0354
1876,177.8986,186.0794,133.9108,189.3613,185.7427,123.9868,127.8581,195.5776,130.3582,183.3834,181.6879,130.1102
1877,177.2128,186.1473,187.5044,189.1586,184.8881,123.7534,127.9612,195.6728,130.4451,183.2390,181.2515,130.0713
1878,177.4214,186.2580,186.4662,190.0956,185.1201,122.9461,126.6263,195.6898,129.5658,182.8724,180.8311,130.2587
1879,176.5816,185.6160,186.5409,189.6296,186.5122,123.6542,127.7290,195.7008,129.3325,183.7815,181.0421,129.4811
1880,177.2275,186.1413,187.7159,189.5243,185.7756,123.5949,127.0045,195.0999,129.4753,182.7729,180.9100,129.1794
1881,176.4446,185.8873,187.4596,189.4549,185.2957,124.0124,127.3208,194.8514,130.2487,183.6333,181.5667,129.2760
1882,176.9477,185.0171,186.6010,188.4120,185.7778,123.6592,127.3180,195.3500,130.2187,183.2480,182.0286,129.8657
1883,176.9858,185.4569,187.3735,188.6877,186.0114,123.6641,126.7190,194.7341,129.5819,182.9352,181.9404,129.7844
1884,177.7828,185.1348,187.4755,189.0531,185.7431,123.2787,126.5061,194.9178,130.1727,182.4545,181.3822,129.2431
1885,178.2000,185.7375,186.6695,188.8338,185.2745,123.1295,126.9553,194.8833,130.3344,182.3644,181.1291,129.4549
1886,177.5250,185.7940,133.3572,188.0084,185.7617,123.4675,128.3548,194.9893,131.2835,182.8370,181.5158,129.7381
1887,177.9338,186.1661,133.6460,188.2326,185.6229,122.7235,128.3598,194.6819,129.8607,182.2641,181.7133,130.7152
1888,178.6693,185.5475,134.1310,188.5698,186.2516,123.6451,128.0463,195.3174,129.7168,183.3513,182.2384,130.6559
1889,178.6319,186.4217,133.7846,188.7746,186.9737,123.4864,127.4478,195.7129,131.0598,182.0280,182.3751,130.9914
1890,179.3832,186.4033,185.9668,189.1621,185.9020,122.8155,127.2398,196.0663,130.7730,181.8064,182.1222,130.2387
1891,178.0678,185.5988,185.6524,189.3540,186.2652,123.5862,127.8860,196.0420,130.9826,181.6983,181.8553,129.2444
1892,178.5603,185.8262,132.3011,189.1977,185.8840,123.2637,127.8951,197.0010,130.0796,181.8873,182.3523,129.7020
1893,177.4977,186.0400,186.1233,188.9001,186.4079,123.7400,127.1988,195.8874,130.2043,182.2462,181.4159,130.1482
1894,178.3637,185.3993,185.3576,189.2957,186.6500,123.9268,126.5510,195.9780,130.1882,181.3408,182.4015,130.0923
1895,179.9239,185.7452,185.7231,189.7704,185.7091,124.8771,127.2504,137.6637,130.3322,181.0848,181.7208,129.9553
1896,180.5589,184.8801,185.7563,189.8047,185.8746,124.1984,126.5745,138.1490,129.3514,180.4489,182.2565,129.8909
1897,180.6663,185.0558,185.6890,191.0272,186.4848,124.0081,126.9564,138.0664,129.7232,181.0582,182.7112,129.6269
1898,180.9011,185.3236,185.0467,191.3486,186.4199,124.4643,126.9502,138.8439,129.8804,180.2822,181.8351,129.8339
1899,181.6665,185.2698,184.8488,191.4751,187.0455,124.8951,126.9762,137.8265,130.2848,180.8307,180.7384,130.0352
1900,182.5434,184.7423,185.9402,190.8624,188.5242,124.6249,126.5418,138.8975,130.2304,181.3203,181.0254,129.6586
1901,182.2722,184.9465,186.1556,190.8912,188.8279,123.7384,126.7016,138.4300,130.2806,181.8435,181.4726,130.1187
1902,181.4108,185.2495,186.1892,190.0173,187.6213,124.3185,126.4483,137.9951,130.5274,181.5541,181.2438,129.9870
1903,182.0302,185.0536,186.6584,190.1488,187.8068,125.4217,126.5184,137.6637,128.8187,181.6613,181.6419,129.1479
1904,182.1017,184.3430,186.0914,190.8325,188.3654,124.9560,126.7251,138.5623,129.6300,181.0195,181.1750,129.1192
1905,181.4095,184.6577,185.5324,191.1439,187.4922,125.5462,127.1139,137.4282,129.8950,181.9691,181.2956,129.4226
1906,180.9369,184.9849,186.1059,189.5221,186.6315,124.9104,126.9287,137.6214,129.4679,181.7373,181.0444,129.0183
1907,182.0284,184.8506,186.8966,189.8119,187.7999,124.8715,127.4549,137.7211,130.0169,182.4762,181.2520,129.4277
1908,180.7156,184.5655,188.0660,191.5374,188.3905,125.4153,127.6764,138.5634,128.8359,181.6380,182.1443,128.6602
1909,181.4352,185.1068,188.1846,190.9979,189.5606,125.6647,127.0298,137.7924,130.1700,181.8879,182.5619,129.2381
1910,179.8857,185.3303,187.3805,190.8147,189.6740,125.8003,127.5133,137.7320,129.6461,181.6237,182.7530,129.1686
1911,179.5171,185.8522,187.9138,190.2213,189.1890,126.7847,127.6254,138.2895,129.9755,181.2290,181.5706,129.0603
1912,179.7149,184.8303,186.9231,190.3613,188.7097,126.4109,127.2524,137.9329,129.8665,181.4481,181.4105,129.5223
1913,179.2847,186.2917,187.9574,190.1014,188.2356,126.3904,127.3184,138.2019,130.3262,181.7057,180.7936,129.5251
1914,179.3362,185.8740,188.3281,188.9860,188.3822,126.2000,127.6237,138.5725,130.3017,181.5425,181.2083,129.6378
1915,178.9095,185.5442,188.1408,189.3094,188.1958,126.0123,126.8872,137.7841,129.8385,181.2333,181.0554,129.1062
1916,179.5876,185.7904,188.1397,189.5196,187.8843,125.0136,126.8249,138.3098,129.1974,181.7563,181.1315,129.3594
1917,178.5247,185.7469,188.5837,189.3540,187.6785,126.0241,127.0501,137.0327,129.0389,181.5631,180.9590,129.5168
1918,179.4769,185.2010,187.7878,189.2867,187.7312,124.8270,127.1362,137.4552,129.6266,180.8552,179.8622,129.3727
1919,179.3006,185.9978,188.3938,189.0654,187.0507,125.1673,127.3731,139.1230,129.8341,181.4995,180.0186,129.7631
1920,179.6911,185.1629,187.9778,189.0479,187.2878,125.2738,127.0941,138.6521,128.9867,181.6290,179.0120,129.1403
1921,179.1469,185.7510,187.0617,189.5585,186.3813,125.5224,127.1140,139.2809,128.9919,180.5296,178.1404,129.4229
1922,178.8931,185.8507,187.8444,190.0182,186.9600,126.4390,127.2550,139.6412,129.8021,180.7048,177.4204,3.5525
1923,178.4638,185.3435,188.0461,189.5468,187.0328,126.0341,127.1607,139.7556,130.4779,180.8022,179.0471,3.4395
1924,179.1788,184.5611,188.2671,189.5749,187.9625,125.3987,126.9897,140.3500,130.1449,180.4954,179.3630,4.1195
1925,179.7268,185.6130,187.3228,188.9841,189.1413,125.4373,126.4094,139.1436,129.7619,180.7997,179.2759,3.9408
1926,179.9705,185.2886,187.2242,189.9616,188.8915,125.2295,127.0860,139.8971,128.9012,180.1095,179.6500,3.6196
1927,179.2642,185.5090,187.9089,189.3149,188.6342,125.3288,126.9625,140.7737,129.2720,180.0889,179.7721,3.6931
1928,179.0745,186.0367,188.1675,189.1526,188.5525,124.8800,127.1886,140.3504,129.9756,180.1934,179.1436,3.7725
1929,178.3687,186.4390,188.6346,189.1860,188.2687,124.7787,126.9659,140.4935,130.5669,179.2364,179.5325,3.6121
1930,179.2371,185.4355,188.5616,189.5438,188.2953,124.6354,126.4066,141.6712,130.1981,179.4104,178.4254,3.8698
1931,179.5893,185.5902,188.4041,189.2917,188.7111,124.6788,126.8946,141.5750,130.5879,178.9604,178.6332,3.9358
1932,179.8979,185.1492,188.3579,189.8595,189.0818,124.5869,127.6129,142.7870,130.4021,179.5915,178.0530,3.7675
1933,178.4804,185.8408,187.1730,189.5980,188.4515,125.4271,127.8058,142.3472,129.8095,179.6117,178.3991,4.1377
1934,179.6554,185.1687,188.3957,189.4309,189.1140,125.2454,127.3720,141.8896,130.4560,179.4027,178.7209,4.1098
1935,179.1690,186.0936,187.4462,189.6509,189.0738,125.2409,127.4654,142.4257,130.7067,179.3196,178.5377,4.0340
1936,177.6179,184.6562,188.0607,190.4419,188.6458,125.2524,127.9308,141.3656,130.3738,179.1742,177.9546,3.5268
1937,177.4902,186.2239,188.3942,189.6127,187.7688,125.1856,127.3540,141.4064,130.1631,178.8209,179.0165,3.8192
1938,176.7085,185.9218,188.4322,189.7041,188.3227,124.8679,127.6111,140.4086,130.7641,178.1504,179.3095,3.9668
1939,177.2916,185.1312,188.4765,189.5498,187.5322,124.8758,127.6200,141.2504,129.8144,177.8580,178.3522,3.9828
1940,177.2641,185.5303,189.0569,191.2130,188.7590,125.1222,127.8246,140.9059,130.1019,177.4443,178.1590,3.7914
1941,177.6418,184.8455,188.8224,190.5666,188.7725,124.7840,127.8751,138.8099,130.1585,177.5367,178.8440,4.0700
1942,178.1126,184.8443,189.3771,190.9243,187.5211,124.5961,128.1941,137.8301,129.8472,177.5918,178.8835,3.6015
1943,177.1727,185.4735,189.1779,190.9771,186.7845,124.7611,127.6169,137.2153,129.5135,177.7598,179.6173,3.6293
1944,178.3821,185.8066,187.7825,190.4392,187.5057,124.9105,127.8808,137.5203,128.9822,177.1827,179.0243,3.5363
1945,178.0086,185.3423,188.3893,190.5962,188.1598,123.9064,128.0786,137.7943,129.3916,177.0360,178.4808,3.8244
1946,177.8531,186.8134,187.5312,190.9264,188.3349,124.2185,127.5889,137.1962,129.8599,176.9214,178.3799,4.2021
1947,177.7385,186.4588,187.3530,191.1033,189.2651,124.5601,127.3050,137.4945,130.7921,176.3984,178.7146,3.7858
1948,178.0222,185.6343,187.4853,191.2929,188.6051,124.5373,128.4667,137.1458,130.4319,177.4318,178.8187,3.3739
1949,179.5136,185.7653,188.0290,189.9753,187.3999,124.4032,128.4874,136.5705,130.4541,176.9853,178.0268,3.6507
1950,179.9993,186.5918,186.4294,189.9002,187.7934,124.6418,128.1851,136.7700,130.0652,177.4720,178.4237,3.8440
1951,179.8707,185.9387,186.6490,189.4933,186.8780,123.3318,128.0977,136.6740,130.1578,177.0848,176.5507,3.4641
1952,180.3100,186.2794,187.4833,190.8100,185.5315,124.1739,128.8584,137.7040,130.6622,178.2206,177.0520,3.7387
1953,180.8498,185.1195,188.7252,190.5783,185.7425,123.9762,128.9942,136.9530,130.9524,178.4824,177.4304,3.6019
1954,180.5744,185.2490,188.2361,190.5313,185.6505,123.8984,129.4317,137.4538,130.1771,178.5606,177.4188,3.6095
1955,179.7126,185.3691,187.8176,189.7082,186.2539,123.4053,128.6413,138.4776,130.5879,179.2509,176.9546,3.6594
1956,179.3847,185.1591,188.4272,189.7038,186.7514,123.1271,128.2167,136.8969,130.4360,177.5048,178.2536,3.7017
1957,180.9078,185.4739,188.2286,189.4345,187.4333,123.2811,129.4578,136.3101,130.2742,177.7960,178.0922,3.8088
1958,180.6506,184.9169,188.1794,190.3178,187.4901,123.3412,129.2173,136.3651,129.7958,177.6465,177.6895,3.3737
1959,181.6889,185.8359,187.6183,189.6494,187.9876,123.3167,128.8118,136.0985,130.7154,178.3814,177.9618,3.5846
1960,181.4473,185.6747,188.1290,190.0089,188.2975,122.5543,129.3306,135.8882,130.9063,178.3426,176.9771,3.8619
1961,181.1922,185.7873,188.2354,188.8778,187.6769,123.4063,129.1248,136.1581,130.7048,178.0723,176.1097,3.6471
1962,180.6187,185.7881,187.2142,189.7117,186.5761,122.3905,128.9710,136.2031,130.9259,178.5158,177.1929,3.6206
1963,180.4859,184.5888,188.7225,189.4988,187.1310,122.1839,129.1044,135.9170,131.0536,177.7989,177.1656,3.8019
